date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-02-03,2020-02-10,224-222@8gg-r2s-kvf,,Discount Grocery,1545 Walhalla Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,1,1,"[0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]",450770102002,{},{},{},{},,11.0,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Discount Grocery,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,34.868645,-82.757132,1545 Walhalla Hwy,Pickens,SC,29671.0,US,18648786628.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3b-dvz,,General Insurance Services,201 Garvin St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,2,1,"[1,0,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,{},{},{},{},,459.5,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":2}",{},{},"{""android"":0,""ios"":0}",,,,,,,General Insurance Services,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210.0,34.882617,-82.708535,201 Garvin St,Pickens,SC,29671.0,US,18648783234.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3c-k2k,,Red Hill Cemetery,558 Red Hill Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,3,3,"[0,0,1,0,0,0,2]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0]",450770104022,"{""450770104022"":4}",{},{},"{""US"":4}",,61.0,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":2,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":4}",,,,,,,Red Hill Cemetery,,,Death Care Services,Cemeteries and Crematories,812220.0,34.901372,-82.736472,558 Red Hill Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3f-fj9,,Auntie Ann's Kitchen,203 Farrs Bridge Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,50,37,"[7,10,9,4,11,8,1]","[0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]",450770105021,"{""450770110011"":8,""450770104022"":4,""450450036014"":4,""450770106012"":4}","{""45077010300"":4,""45045003602"":4,""45077010402"":4,""45077010502"":4,""45077010601"":4}","{""450770107003"":4,""450770104025"":4,""450770105022"":4,""450770106012"":4,""450770110011"":4,""450770108011"":4,""450770104022"":4,""450770105021"":4,""450770104031"":4,""450770106021"":4}","{""US"":35}",11696.0,38.0,"{""<5"":1,""5-10"":2,""11-20"":4,""21-60"":34,""61-120"":7,""121-240"":2,"">240"":0}","{""Walmart"":11,""Dollar Tree"":11,""Goodwill Industries"":9,""Lowe's"":9,""Wendy's"":9,""Bargain Hunt"":9,""Spinx"":9,""Dollar General"":7,""PruittHealth"":7,""Hardee's"":7,""Pizza Inn"":7,""Roses Express"":4,""Burger King"":4,""McDonald's"":4,""Planet Fitness"":2,""Marco's Pizza"":2,""RaceWay"":2,""FATZ"":2,""BP"":2,""Jersey Mike's"":2}","{""Walmart"":59,""McDonald's"":32,""Spinx"":27,""Dollar General"":24,""Goodwill Industries"":19,""Taco Bell"":19,""Lowe's"":16,""PetSmart"":16,""Wendy's"":16,""Hardee's"":16,""Arby's"":16,""Zaxby's"":14,""Burger King"":14,""Ingles Markets"":14,""Bargain Hunt"":14,""Dollar Tree"":14,""Academy Sports + Outdoors"":11,""QuikTrip"":11,""Chick-fil-A"":11,""Waffle House"":11}","{""android"":12,""ios"":21}",,,,,,,Auntie Ann's Kitchen,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,34.889543,-82.688958,203 Farrs Bridge Rd,Pickens,SC,29671.0,US,18648788010.0,,Burgers,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-qhc-99f,,Pickens Federal Credit Union,2111 Gentry Memorial Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,33,19,"[5,5,3,4,14,2,0]","[0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104031,"{""450770104031"":4,""450770103003"":4,""450770102002"":4,""450770108032"":4,""450770104024"":4,""450770110011"":4}","{""45077010200"":4,""45077010402"":4,""45077011001"":4}","{""450770103003"":4,""450770108032"":4,""450770102002"":4,""450770104031"":4}","{""US"":16}",8813.0,9.0,"{""<5"":2,""5-10"":16,""11-20"":0,""21-60"":3,""61-120"":3,""121-240"":5,"">240"":4}","{""Walmart"":12,""Academy Sports + Outdoors"":12,""Simon mall"":8,""Sephora"":8,""Dollar General"":8,""Wendy's"":8,""Workout Anytime"":8,""McDonald's"":8,""CVS"":8,""Outback Steakhouse"":8,""Perfumania"":4,""Stop-A-Minit"":4,""Great Clips"":4,""Lowe's"":4,""HotSpot"":4,""76"":4,""Chick-fil-A"":4,""Applebee's"":4,""Zaxby's"":4,""Walgreens"":4}","{""Ingles Markets"":47,""Walmart"":32,""McDonald's"":26,""Wendy's"":21,""Stop-A-Minit"":16,""Goodwill Industries"":16,""Lowe's"":16,""KFC"":16,""Dollar General"":16,""Academy Sports + Outdoors"":16,""Chick-fil-A"":16,""Zaxby's"":16,""CVS"":16,""Dollar Tree"":16,""Simon mall"":11,""Sephora"":11,""First Citizens Bancshares"":11,""PetSmart"":11,""HotSpot"":11,""Workout Anytime"":11}","{""android"":6,""ios"":10}",,,,,,,Pickens Federal Credit Union,,,Depository Credit Intermediation,Credit Unions,522130.0,34.856961,-82.671208,2111 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18648985009.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r53-mkz,,Country Corner,1835 Walhalla Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,25,17,"[3,6,4,1,5,4,2]","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0]",450770103001,"{""450770104012"":4,""450770103001"":4,""450770102002"":4,""450770103002"":4}","{""45077010300"":7,""45077010502"":4,""45077010200"":4}","{""450770104012"":4,""450770105022"":4}","{""US"":16}",6579.0,6.0,"{""<5"":1,""5-10"":18,""11-20"":3,""21-60"":2,""61-120"":1,""121-240"":0,"">240"":0}","{""Walmart"":21,""Wendy's"":8,""QuikTrip"":8,""McDonald's"":8,""IHOP"":4,""Planet Fitness"":4,""Stop-A-Minit"":4,""RaceWay"":4,""Goodwill Industries"":4,""Murphy USA"":4,""Old Navy"":4,""Domino's Pizza"":4,""PetSmart"":4,""Dollar General"":4,""76"":4,""Academy Sports + Outdoors"":4,""Applebee's"":4,""Zaxby's"":4,""Hardee's"":4,""Walgreens"":4}","{""Walmart"":59,""Wendy's"":24,""McDonald's"":24,""Bojangles'"":24,""Dollar General"":18,""76"":18,""QuikTrip"":18,""Hardee's"":18,""Walgreens"":18,""CVS"":18,""AutoZone"":18,""Marathon"":18,""Arby's"":18,""Mellow Mushroom"":12,""Stop-A-Minit"":12,""Kilwins"":12,""Hobby Lobby Stores"":12,""PetSmart"":12,""Topgolf"":12,""Ingles Markets"":12}","{""android"":11,""ios"":10}",,,,,,,Country Corner,,,Gasoline Stations,Gasoline Stations with Convenience Stores,447110.0,34.859434,-82.780287,1835 Walhalla Hwy,Pickens,SC,29671.0,US,18648689939.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-qfy-zfz,,Oolenoy Baptist Church,201 Miracle Hill Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,3,3,"[1,0,0,0,0,0,2]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770105011,"{""450770109011"":4}","{""45077010501"":4}","{""450770105011"":4}","{""US"":4}",,65.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":1,""61-120"":2,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":4}",,,,,,,Oolenoy Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.994395,-82.641116,201 Miracle Hill Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3h-r6k,222-222@8gg-r3h-r6k,Ingles Markets,502 Ann St Ste A,Pickens,SC,29671,US,SG_BRAND_e092603330cf86134b1426d0d3238169,Ingles Markets,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,468,358,"[61,51,58,57,78,106,57]","[0,0,0,0,0,0,0,5,4,0,2,2,3,2,1,10,10,11,4,4,1,1,1,0,0,0,0,0,0,1,0,2,2,1,4,3,1,3,2,11,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0,4,4,2,1,2,1,3,5,6,6,9,6,4,5,0,0,0,0,0,0,0,0,0,0,2,3,8,1,1,7,3,4,7,7,7,2,2,2,1,0,0,0,0,0,0,0,1,1,3,1,5,3,3,6,7,8,10,7,4,2,8,4,3,2,0,0,0,0,0,0,0,0,8,7,8,6,13,11,10,12,8,7,12,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,3,2,1,4,4,7,10,5,9,4,3,1,1,0,0]",450770104023,"{""450770102002"":34,""450770104031"":24,""450770104024"":18,""450770105021"":17,""450770104021"":17,""450770105011"":15,""450770104022"":14,""450770101002"":13,""450770104012"":13,""450770104023"":12,""450770102001"":11,""450770101001"":10,""450770104011"":10,""450770110011"":10,""450770106011"":9,""450770105022"":9,""450770107003"":8,""450770107001"":8,""450770106012"":7,""450770103001"":6,""370999509001"":5,""450899704001"":4,""450770108013"":4,""450150207122"":4,""371190062101"":4,""450450044002"":4,""450830234032"":4,""450770110022"":4,""450770108021"":4,""450770110023"":4,""011239625013"":4,""261653803001"":4,""450450030152"":4,""450350106031"":4,""371759605004"":4,""450770106022"":4,""450770106021"":4,""450190031131"":4,""450770103003"":4,""450730301003"":4,""450019501001"":4,""450770103002"":4,""450770109023"":4,""450730302002"":4,""450770105012"":4,""450770108011"":4}","{""45077010402"":63,""45077010200"":45,""45077010100"":34,""45077010502"":27,""45077010403"":25,""45077010401"":24,""45077010700"":22,""45077010501"":12,""45077010601"":10,""45077010300"":10,""45077011001"":9,""45077010802"":6,""45077010602"":6,""36103147701"":5,""45045003301"":4,""45073030100"":4,""45089970400"":4,""45077010801"":4,""45001950100"":4,""45019003113"":4,""45015020712"":4,""45091061201"":4,""45077010804"":4,""45077010902"":4,""26101000500"":4,""45073030601"":4,""45045003014"":4,""45077010901"":4,""45045003015"":4}","{""450770104031"":26,""450770102002"":25,""450770104021"":17,""450770104024"":14,""450770110011"":14,""450770105021"":14,""450770101001"":14,""450770104023"":13,""450770101002"":13,""450770104012"":11,""450770104022"":10,""450770107003"":9,""450770105011"":9,""450770105022"":9,""450770102001"":9,""450770106011"":7,""450450015012"":6,""450770109023"":6,""450770107001"":6,""450070119015"":5,""450770106012"":5,""450450033014"":4,""450770104011"":4,""261010005001"":4,""450770110022"":4,""450770104025"":4,""450770108011"":4,""450770103003"":4,""450770103001"":4,""450450044002"":4,""450770105012"":4,""450019501001"":4,""450450025041"":4,""450070101021"":4,""450450023032"":4,""450830234032"":4,""450730306011"":4,""450770106021"":4,""261653803001"":4,""450730306021"":4,""450450042001"":4,""450899704001"":4}","{""US"":344}",7334.0,20.0,"{""<5"":12,""5-10"":126,""11-20"":97,""21-60"":171,""61-120"":24,""121-240"":16,"">240"":22}","{""Walmart"":10,""McDonald's"":5,""Wendy's"":4,""Dollar General"":3,""Bojangles'"":3,""Spinx"":3,""Stop-A-Minit"":2,""Burger King"":2,""Walgreens"":2,""Lowe's"":2,""HotSpot"":2,""Ace Hardware"":2,""QuikTrip"":2,""Chick-fil-A"":2,""AutoZone"":2,""Shell Oil"":2,""The Home Depot"":1,""Wells Fargo"":1,""YMCA"":1,""Bargain Hunt"":1}","{""Walmart"":40,""McDonald's"":22,""Spinx"":16,""Wendy's"":14,""Bojangles'"":14,""Dollar General"":13,""Stop-A-Minit"":12,""CVS"":11,""Chick-fil-A"":11,""Zaxby's"":9,""Shell Oil"":9,""QuikTrip"":9,""Burger King"":9,""Walgreens"":8,""AutoZone"":7,""Sam's Club"":7,""Lowe's"":6,""Taco Bell"":6,""HotSpot"":6,""Cook Out"":6}","{""android"":162,""ios"":196}",,,,,,222-222@8gg-r3h-r6k,Ingles Markets,SG_BRAND_e092603330cf86134b1426d0d3238169,Ingles Markets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,34.893144,-82.709233,502 Ann St Ste A,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""7:00"", ""23:00""]] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3n-9cq,,Associated Retirement Resources,203D McDaniel Ave,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,26,17,"[4,12,6,1,3,0,0]","[0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450070006004"":4,""450770112033"":4}","{""45045002701"":5,""45077010200"":4,""45077010300"":4,""45077010502"":4,""45077011203"":4}","{""450770104024"":4,""450450023021"":4}","{""US"":17}",12903.0,53.5,"{""<5"":0,""5-10"":2,""11-20"":2,""21-60"":10,""61-120"":3,""121-240"":3,"">240"":6}","{""Walmart"":16,""CVS"":8,""Dollar General"":4,""AutoZone"":4,""Spinx"":4,""Exxon Mobil"":4}","{""Walmart"":65,""McDonald's"":24,""CVS"":18,""Ingles Markets"":12,""Spinx"":12,""Sonic"":6,""CSL Plasma"":6,""Roses Express"":6,""Cook Out"":6,""Reebok"":6,""Freddy's Frozen Custard"":6,""Ross Stores"":6,""Harbor Freight Tools"":6,""Domino's Pizza"":6,""Restaurant Depot"":6,""Dollar General"":6,""76"":6,""QuikTrip"":6,""CrossFit"":6,""Zaxby's"":6}","{""android"":16,""ios"":4}",,,,,,,Associated Retirement Resources,,,Depository Credit Intermediation,Commercial Banking,522110.0,34.869924,-82.706093,203D McDaniel Ave,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3n-fpv,,Zaxby's,2631 Gentry Memorial Hwy,Pickens,SC,29671,US,SG_BRAND_5271fc9e8c38fe53392a2ecabc642130,Zaxby's,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,174,157,"[39,21,26,18,32,20,18]","[0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,1,11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,4,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,2,0,3,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,3,1,0,2,1,3,2,1,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,1,1,2,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,2,7,1,0,0,0]",450770104031,"{""450770104031"":12,""450770107003"":10,""450770103001"":9,""450770104022"":8,""450770105022"":6,""450770110011"":6,""450770102002"":6,""450770101002"":6,""450770104023"":6,""450770106021"":5,""450770109032"":5,""450770108021"":4,""450770110032"":4,""450070101022"":4,""371759601001"":4,""450770107001"":4,""450070105002"":4,""450770104021"":4,""450770106012"":4,""450770110022"":4,""450450039031"":4,""450770105021"":4,""450770108031"":4,""450770104024"":4,""450770106011"":4,""450770101001"":4}","{""45077010402"":23,""45077010700"":15,""45077010602"":13,""45077010300"":11,""45077010403"":10,""45077010502"":9,""45077010200"":9,""45077010100"":6,""45077010601"":6,""45077010903"":6,""45077011001"":5,""45045001600"":4,""45077010902"":4,""45077010801"":4,""45077011002"":4,""45077010401"":4,""45077010501"":4,""45073030200"":4,""45077010803"":4,""45045002106"":4}","{""450770105022"":12,""450770107003"":11,""450770104031"":10,""450770104023"":8,""450770104022"":8,""450770103001"":7,""450770110011"":6,""450770104025"":5,""450770110022"":5,""450770104021"":5,""450770102002"":5,""450770104012"":5,""450770103003"":4,""450770108032"":4,""450770109023"":4,""450770106021"":4,""450770104024"":4,""450770106012"":4,""450770107001"":4,""450770108031"":4,""450770105021"":4,""450770107002"":4,""450770108033"":4,""450770106024"":4,""450070113001"":4,""371759601001"":4,""450770109032"":4,""450770108011"":4,""450770108043"":4,""450450021061"":4,""450070105002"":4,""450770101002"":4}","{""US"":152}",8267.0,13.5,"{""<5"":9,""5-10"":68,""11-20"":25,""21-60"":64,""61-120"":2,""121-240"":3,"">240"":3}","{""Walmart"":12,""Ingles Markets"":5,""McDonald's"":4,""Walgreens"":4,""PetSmart"":3,""Dollar General"":3,""Spinx"":3,""Taco Bell"":2,""Chick-fil-A"":2,""Pizza Inn"":2,""CVS"":2,""YMCA"":2,""Bojangles'"":2,""Stop-A-Minit"":2,""HotSpot"":2,""QuikTrip"":2,""O'Reilly Auto Parts"":2,""Hardee's"":2,""Burger King"":2,""AutoZone"":2}","{""Walmart"":47,""McDonald's"":26,""Ingles Markets"":25,""Spinx"":18,""Wendy's"":15,""Bojangles'"":13,""Stop-A-Minit"":13,""Taco Bell"":13,""Dollar General"":13,""CVS"":12,""Burger King"":11,""PetSmart"":10,""QuikTrip"":9,""Walgreens"":9,""Cracker Barrel"":9,""Pizza Inn"":8,""Chick-fil-A"":8,""Applebee's"":8,""Hardee's"":8,""HotSpot"":7}","{""android"":51,""ios"":106}",,,,,,,Zaxby's,SG_BRAND_5271fc9e8c38fe53392a2ecabc642130,Zaxby's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,34.870236,-82.69129,2631 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18645070440.0,,"Chicken Wings,Lunch,Casual Dining,Catering,Fried Chicken,Dinner",,,2019-07-01,POLYGON
